,name,link,state_year,unique_id
1406,B.Devendrappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7804,Karnataka2023,Karnataka2023_7804
1407,Jagadeesh Shivayya Gudagunti,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8030,Karnataka2023,Karnataka2023_8030
1408,C K Ramamurthy,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7401,Karnataka2023,Karnataka2023_7401
1409,Ajay Dharam Singh,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7410,Karnataka2023,Karnataka2023_7410
1410,B. A. Basavaraja,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7415,Karnataka2023,Karnataka2023_7415
1411,K S Anand,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7419,Karnataka2023,Karnataka2023_7419
1412,Bharamgouda Alagouda Kage,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7424,Karnataka2023,Karnataka2023_7424
1413,Santosh S Lad,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7428,Karnataka2023,Karnataka2023_7428
1414,J N Ganesh,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8059,Karnataka2023,Karnataka2023_8059
1415,Tangadagi Shivaraj Sangappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7431,Karnataka2023,Karnataka2023_7431
1416,D K Shivakumar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7433,Karnataka2023,Karnataka2023_7433
1417,Gurme Suresh Shetty,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7447,Karnataka2023,Karnataka2023_7447
1418,V Sunill Kumar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6838,Karnataka2023,Karnataka2023_6838
1419,Satish Krishna Sail,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7444,Karnataka2023,Karnataka2023_7444
1420,Vithal Somanna Halagekar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7448,Karnataka2023,Karnataka2023_7448
1421,Babasaheb Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7457,Karnataka2023,Karnataka2023_7457
1422,Kothur.G. Manjunatha,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8547,Karnataka2023,Karnataka2023_8547
1423,Roopa Kala. M,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6845,Karnataka2023,Karnataka2023_6845
1424,A.R.Krishnamurthy,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7468,Karnataka2023,Karnataka2023_7468
1425,K. Raghavendra Basavaraj Hitnal,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7470,Karnataka2023,Karnataka2023_7470
1426,Dr. G. Parameshwara,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8090,Karnataka2023,Karnataka2023_8090
1427,T.S. Srivathsa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8092,Karnataka2023,Karnataka2023_8092
1428,Ravishankar D,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7480,Karnataka2023,Karnataka2023_7480
1429,H T Manju,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7481,Karnataka2023,Karnataka2023_7481
1430,Mahendra Kallappa Tammannavar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7485,Karnataka2023,Karnataka2023_7485
1431,Srinivas N T,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7490,Karnataka2023,Karnataka2023_7490
1432,Dinakar Keshav Shetty,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7491,Karnataka2023,Karnataka2023_7491
1433,A Kiran Kumar Kodgi,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7495,Karnataka2023,Karnataka2023_7495
1434,M R Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7499,Karnataka2023,Karnataka2023_7499
1435,Dr. H D Ranganath,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7504,Karnataka2023,Karnataka2023_7504
1436,Doddanagouda Hanamagouda Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7507,Karnataka2023,Karnataka2023_7507
1437,Manappa D Vajjal,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7511,Karnataka2023,Karnataka2023_7511
1438,Udaya K M,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7513,Karnataka2023,Karnataka2023_7513
1439,Kyathasandra N. Rajanna,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7517,Karnataka2023,Karnataka2023_7517
1440,Dr. Mantar Gowda,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7523,Karnataka2023,Karnataka2023_7523
1441,H. C. Balakrishna,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8128,Karnataka2023,Karnataka2023_8128
1442,Manjula S,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7526,Karnataka2023,Karnataka2023_7526
1443,K. Gopalaiah,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7531,Karnataka2023,Karnataka2023_7531
1444,P.M.Narendraswamy,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8139,Karnataka2023,Karnataka2023_8139
1445,Dr Ashwath Narayan C N,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7536,Karnataka2023,Karnataka2023_7536
1446,K.Y.Nanjegowda,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7541,Karnataka2023,Karnataka2023_7541
1447,Ravikumar Gowda (Ganiga),https://myneta.info/Karnataka2023/candidate.php?candidate_id=8148,Karnataka2023,Karnataka2023_8148
1448,U.T. Khader Fareed,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7545,Karnataka2023,Karnataka2023_7545
1449,Dr Y Bharath Shetty,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7548,Karnataka2023,Karnataka2023_7548
1450,D.Vedavyasa Kamath,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7552,Karnataka2023,Karnataka2023_7552
1451,G Hampayya Nayak,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8158,Karnataka2023,Karnataka2023_8158
1452,Basan Gouda Turvihal,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7554,Karnataka2023,Karnataka2023_7554
1453,K. S. Basavanthappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7555,Karnataka2023,Karnataka2023_7555
1454,Dharshan Puttannaiah,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8171,Karnataka2023,Karnataka2023_8171
1455,N.Y.Gopalakrishna,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7565,Karnataka2023,Karnataka2023_7565
1456,Umanatha Kotian,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7570,Karnataka2023,Karnataka2023_7570
1457,Appaji Aliyas Channabasavaraj S/O Shankarao Nadagouda,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6867,Karnataka2023,Karnataka2023_6867
1458,Timmapur Ramappa Balappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7579,Karnataka2023,Karnataka2023_7579
1459,Nayana Motamma,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7580,Karnataka2023,Karnataka2023_7580
1460,Samruddhi V. Manjunath,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7587,Karnataka2023,Karnataka2023_7587
1461,N. Chaluvarayaswamy,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7590,Karnataka2023,Karnataka2023_7590
1462,Katakadhond Vitthal Dondiba,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7596,Karnataka2023,Karnataka2023_7596
1463,Darshan Dhruvanarayana,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7599,Karnataka2023,Karnataka2023_7599
1464,Tanveer Sait,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8195,Karnataka2023,Karnataka2023_8195
1465,C. C. Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6877,Karnataka2023,Karnataka2023_6877
1466,Ningaraddi Hanamaraddi Konaraddi,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7609,Karnataka2023,Karnataka2023_7609
1467,Shreenivasaiah N,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7619,Karnataka2023,Karnataka2023_7619
1468,Jolle Shashikala Annasaheb,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7624,Karnataka2023,Karnataka2023_7624
1469,R. Ashoka,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7628,Karnataka2023,Karnataka2023_7628
1470,H.V.Venkatesh,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7630,Karnataka2023,Karnataka2023_7630
1471,K Venkatesh,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6880,Karnataka2023,Karnataka2023_6880
1472,A C Srinivasa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8220,Karnataka2023,Karnataka2023_8220
1473,Ashok Kumar Rai,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8226,Karnataka2023,Karnataka2023_8226
1474,Dr. Shivaraj Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7644,Karnataka2023,Karnataka2023_7644
1475,Basanagouda Daddal,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7762,Karnataka2023,Karnataka2023_7762
1476,S Suresh Kumar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8234,Karnataka2023,Karnataka2023_8234
1477,Munirathna,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7760,Karnataka2023,Karnataka2023_7760
1478,H. A. Iqbal Hussain,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7754,Karnataka2023,Karnataka2023_7754
1479,Ashok Pattan,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8247,Karnataka2023,Karnataka2023_8247
1480,Prakash Koliwad,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7736,Karnataka2023,Karnataka2023_7736
1481,Aihole Duryodhan Mahalingappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7731,Karnataka2023,Karnataka2023_7731
1482,Gurupadagouda Sanganagouda Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7659,Karnataka2023,Karnataka2023_7659
1483,Gopala Krishna Beluru,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8255,Karnataka2023,Karnataka2023_8255
1484,S Manjunatha,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7810,Karnataka2023,Karnataka2023_7810
1485,E. Tukaram,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8260,Karnataka2023,Karnataka2023_8260
1486,Vishwas Vasant Vaidya,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8270,Karnataka2023,Karnataka2023_8270
1487,Dr. Sharanprakash Rudrappa Patil,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7727,Karnataka2023,Karnataka2023_7727
1488,Sharanabasappa Darshanapur,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7670,Karnataka2023,Karnataka2023_7670
1489,N. A. Haris,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7674,Karnataka2023,Karnataka2023_7674
1490,Basavaraj Bommai,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7053,Karnataka2023,Karnataka2023_7053
1491,Vijayendra Yediyurappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7692,Karnataka2023,Karnataka2023_7692
1492,Channabasappa (Chenni),https://myneta.info/Karnataka2023/candidate.php?candidate_id=8286,Karnataka2023,Karnataka2023_8286
1493,Sharada Puryanaik,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7706,Karnataka2023,Karnataka2023_7706
1494,Dr.Chandru Lamani,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8292,Karnataka2023,Karnataka2023_8292
1495,Rizwan Arshad,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8298,Karnataka2023,Karnataka2023_8298
1496,Raja Venkatappa Naik,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7714,Karnataka2023,Karnataka2023_7714
1497,C N Balakrishna,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7721,Karnataka2023,Karnataka2023_7721
1498,A.B. Ramesha Bandisiddegowda,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8308,Karnataka2023,Karnataka2023_8308
1499,B N Ravikumar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8312,Karnataka2023,Karnataka2023_8312
1500,Ashok Mallappa Managuli,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8315,Karnataka2023,Karnataka2023_8315
1501,Hampanagouda Badarli,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8320,Karnataka2023,Karnataka2023_8320
1502,T B Jayachandra,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8325,Karnataka2023,Karnataka2023_8325
1503,B. M. Nagaraja,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8330,Karnataka2023,Karnataka2023_8330
1504,Bhimanna T. Naik,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7346,Karnataka2023,Karnataka2023_7346
1505,Madhu Bangarappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7349,Karnataka2023,Karnataka2023_7349
1506,T.D.Rajegowda,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8343,Karnataka2023,Karnataka2023_8343
1507,G.K. Venkatashivareddy,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7066,Karnataka2023,Karnataka2023_7066
1508,Bhagirathi Murulya,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8347,Karnataka2023,Karnataka2023_8347
1509,Dr. H C Mahadevappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8348,Karnataka2023,Karnataka2023_8348
1510,G.H. Srinivasa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8354,Karnataka2023,Karnataka2023_8354
1511,Siddu Savadi,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6909,Karnataka2023,Karnataka2023_6909
1512,K Shadakshari,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7360,Karnataka2023,Karnataka2023_7360
1513,Araga Jnanendra,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8360,Karnataka2023,Karnataka2023_8360
1514,G B Jyothi Ganesh,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7367,Karnataka2023,Karnataka2023_7367
1515,B.Suresh Gowda,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8373,Karnataka2023,Karnataka2023_8373
1516,M.T.Krishnappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7071,Karnataka2023,Karnataka2023_7071
1517,Yashpal,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8378,Karnataka2023,Karnataka2023_8378
1518,Siddaramaiah,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8383,Karnataka2023,Karnataka2023_8383
1519,M Krishnappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7380,Karnataka2023,Karnataka2023_7380
1520,H.R.Gaviyappa,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7385,Karnataka2023,Karnataka2023_7385
1521,A.S.Ponnanna,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8397,Karnataka2023,Karnataka2023_8397
1522,Channareddy Patil Tunnur,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7076,Karnataka2023,Karnataka2023_7076
1523,S R Vishwanath,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8405,Karnataka2023,Karnataka2023_8405
1524,Basavaraj Rayareddi,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7393,Karnataka2023,Karnataka2023_7393
1525,Arabail Hebbar Shivaram,https://myneta.info/Karnataka2023/candidate.php?candidate_id=7394,Karnataka2023,Karnataka2023_7394
1526,Satish Laxmanrao Jarkiholi,https://myneta.info/Karnataka2023/candidate.php?candidate_id=8416,Karnataka2023,Karnataka2023_8416
1527,S.T. Somashekar,https://myneta.info/Karnataka2023/candidate.php?candidate_id=6919,Karnataka2023,Karnataka2023_6919
1528,Chittayam Gopakumar,https://myneta.info/Kerala2021/candidate.php?candidate_id=224,Kerala2021,Kerala2021_224
1529,P.P Chitharanjan,https://myneta.info/Kerala2021/candidate.php?candidate_id=19,Kerala2021,Kerala2021_19
1530,K.D.Prasenan,https://myneta.info/Kerala2021/candidate.php?candidate_id=20,Kerala2021,Kerala2021_20
1531,Anwar Sadath,https://myneta.info/Kerala2021/candidate.php?candidate_id=111,Kerala2021,Kerala2021_111
1532,H.Salam,https://myneta.info/Kerala2021/candidate.php?candidate_id=64,Kerala2021,Kerala2021_64
1533,Roji M John,https://myneta.info/Kerala2021/candidate.php?candidate_id=239,Kerala2021,Kerala2021_239
1534,Veena George,https://myneta.info/Kerala2021/candidate.php?candidate_id=16,Kerala2021,Kerala2021_16
1535,Daleema,https://myneta.info/Kerala2021/candidate.php?candidate_id=65,Kerala2021,Kerala2021_65
1536,Adv. G. Steephen,https://myneta.info/Kerala2021/candidate.php?candidate_id=244,Kerala2021,Kerala2021_244
1537,O S Ambika,https://myneta.info/Kerala2021/candidate.php?candidate_id=115,Kerala2021,Kerala2021_115
1538,K V Sumesh,https://myneta.info/Kerala2021/candidate.php?candidate_id=66,Kerala2021,Kerala2021_66
1539,Adv. K.M. Sachindev,https://myneta.info/Kerala2021/candidate.php?candidate_id=253,Kerala2021,Kerala2021_253
1540,Adv. P. A Mohamed Riyas,https://myneta.info/Kerala2021/candidate.php?candidate_id=119,Kerala2021,Kerala2021_119
1541,J.Chinchurani,https://myneta.info/Kerala2021/candidate.php?candidate_id=317,Kerala2021,Kerala2021_317
1542,Saneeshkumar Joseph,https://myneta.info/Kerala2021/candidate.php?candidate_id=257,Kerala2021,Kerala2021_257
1543,Adv. Job Maichil,https://myneta.info/Kerala2021/candidate.php?candidate_id=260,Kerala2021,Kerala2021_260
1544,G.S. Jayalal,https://myneta.info/Kerala2021/candidate.php?candidate_id=264,Kerala2021,Kerala2021_264
1545,Dr.Sujith Vijayanpillai,https://myneta.info/Kerala2021/candidate.php?candidate_id=323,Kerala2021,Kerala2021_323
1546,K Radhakrishnan,https://myneta.info/Kerala2021/candidate.php?candidate_id=124,Kerala2021,Kerala2021_124
1547,Saji Cherian,https://myneta.info/Kerala2021/candidate.php?candidate_id=53,Kerala2021,Kerala2021_53
1548,P Prasad,https://myneta.info/Kerala2021/candidate.php?candidate_id=326,Kerala2021,Kerala2021_326
1549,V. Sasi,https://myneta.info/Kerala2021/candidate.php?candidate_id=128,Kerala2021,Kerala2021_128
1550,K. Krishnankutty,https://myneta.info/Kerala2021/candidate.php?candidate_id=69,Kerala2021,Kerala2021_69
1551,Pinarayi Vijayan,https://myneta.info/Kerala2021/candidate.php?candidate_id=12,Kerala2021,Kerala2021_12
1552,A .K Saseendran,https://myneta.info/Kerala2021/candidate.php?candidate_id=131,Kerala2021,Kerala2021_131
1553,P.K. Basheer,https://myneta.info/Kerala2021/candidate.php?candidate_id=280,Kerala2021,Kerala2021_280
1554,T. J. Vinod,https://myneta.info/Kerala2021/candidate.php?candidate_id=281,Kerala2021,Kerala2021_281
1555,M. Noushad,https://myneta.info/Kerala2021/candidate.php?candidate_id=134,Kerala2021,Kerala2021_134
1556,V N Vasavan,https://myneta.info/Kerala2021/candidate.php?candidate_id=287,Kerala2021,Kerala2021_287
1557,N.K.Akbar,https://myneta.info/Kerala2021/candidate.php?candidate_id=73,Kerala2021,Kerala2021_73
1558,Ramesh Chennithala,https://myneta.info/Kerala2021/candidate.php?candidate_id=75,Kerala2021,Kerala2021_75
1559,Roshy Augustine,https://myneta.info/Kerala2021/candidate.php?candidate_id=686,Kerala2021,Kerala2021_686
1560,Adv. Sajeev Joseph,https://myneta.info/Kerala2021/candidate.php?candidate_id=294,Kerala2021,Kerala2021_294
1561,R Bindu,https://myneta.info/Kerala2021/candidate.php?candidate_id=139,Kerala2021,Kerala2021_139
1562,Adv. Mons Joseph,https://myneta.info/Kerala2021/candidate.php?candidate_id=700,Kerala2021,Kerala2021_700
1563,E T Taison Master,https://myneta.info/Kerala2021/candidate.php?candidate_id=141,Kerala2021,Kerala2021_141
1564,P. Rajeeve,https://myneta.info/Kerala2021/candidate.php?candidate_id=142,Kerala2021,Kerala2021_142
1565,M Vijin,https://myneta.info/Kerala2021/candidate.php?candidate_id=306,Kerala2021,Kerala2021_306
1566,Adv.T Siddiqu,https://myneta.info/Kerala2021/candidate.php?candidate_id=711,Kerala2021,Kerala2021_711
